Time	PPG1
156.928	1237
156.936	1221
156.944	1209.99999999998
156.952	1205
156.96	1213
156.968	1242
156.976	1299
156.984	1388
156.992	1506
157	1650
157.008	1813
157.016	1984
157.024	2150
157.032	2299
157.04	2420
157.048	2507
157.056	2557
157.064	2568
157.072	2544
157.08	2490
157.088	2412
157.096	2317
157.104	2212
157.112	2102
157.12	1992
157.128	1886.99999999965
157.136	1792
157.144	1707
157.152	1634.99999999977
157.16	1575
157.168	1527
157.176	1490.9999999999
157.184	1466
157.192	1450
157.2	1441.99999999999
157.208	1441
157.216	1446
157.224	1453
157.232	1460
157.24	1464
157.248	1466
157.256	1466
157.264	1463
157.272	1458
157.28	1450
157.288	1439
157.296	1427
157.304	1415
157.312	1401
157.32	1384
157.328	1366
157.336	1348
157.344	1329
157.352	1311
157.36	1294
157.368	1277
157.376	1260
157.384	1242.99999999995
157.392	1230
157.4	1219
157.408	1212
157.416	1213
157.424	1230
157.432	1266.00000000016
157.44	1326
157.448	1415
157.456	1534.00000000046
157.464	1676
157.472	1833
157.48	1997
157.488	2156
157.496	2297
157.504	2413
157.512	2498
157.52	2547
157.528	2560
157.536	2538
157.544	2487
157.552	2413
157.56	2321
157.568	2219
157.576	2112
157.584	2005
157.592	1904
157.6	1811
157.608	1730
157.616	1662
157.624	1608
157.632	1565
157.64	1532.99999999991
157.648	1511
157.656	1498
157.664	1493
157.672	1494
157.68	1497
157.688	1503.00000000002
157.696	1509
157.704	1514
157.712	1517
157.72	1518
157.728	1515
157.736	1510
157.744	1502
157.752	1492
157.76	1482
157.768	1471
157.776	1458
157.784	1442
157.792	1424
157.8	1405
157.808	1385
157.816	1366
157.824	1348
157.832	1330
157.84	1312
157.848	1295
157.856	1280
157.864	1265
157.872	1256
157.88	1258
157.888	1278
157.896	1323.0000000002
157.904	1400
157.912	1509
157.92	1648.00000000053
157.928	1810
157.936	1986
157.944	2163.00000000061
157.952	2329
157.96	2472
157.968	2584
157.976	2661
157.984	2700
157.992	2701
158	2670
158.008	2611
158.016	2531
158.024	2435
158.032	2330
158.04	2220
158.048	2109
158.056	2004
158.064	1908
158.072	1823
158.08	1751
158.088	1692
158.096	1646
158.104	1614
158.112	1595
158.12	1588
158.128	1588
158.136	1592
158.144	1599
158.152	1607.00000000003
158.16	1614
158.168	1620
158.176	1624
158.184	1624
158.192	1620
158.2	1613.99999999997
158.208	1605
158.216	1594
158.224	1581
158.232	1567
158.24	1552
158.248	1535
158.256	1517
158.264	1499
158.272	1475
158.28	1448
158.288	1427
158.296	1411
158.304	1395
158.312	1378
158.32	1361
158.328	1347
158.336	1341
158.344	1350
158.352	1382
158.36	1445
158.368	1544
158.376	1679
158.384	1846.00000000063
158.392	2034
158.4	2231
158.408	2424.00000000065
158.416	2597
158.424	2740
158.432	2846.00000000029
158.44	2912
158.448	2937
158.456	2924.99999999993
158.464	2880
158.472	2808
158.48	2716
158.488	2611
158.496	2500
158.504	2387
158.512	2278
158.52	2174
158.528	2079
158.536	1996
158.544	1925
158.552	1868
158.56	1824
158.568	1792
158.576	1771
158.584	1760
158.592	1755
158.6	1755
158.608	1758
158.616	1763
158.624	1769
158.632	1773
158.64	1774
158.648	1772
158.656	1767
158.664	1757.99999999996
158.672	1745
158.68	1730
158.688	1710.99999999993
158.696	1691
158.704	1670
158.712	1647.99999999992
158.72	1626
158.728	1603
158.736	1582
158.744	1563
158.752	1545
158.76	1527
158.768	1508
158.776	1487
158.784	1467
158.792	1450
158.8	1441
158.808	1447
158.816	1477
158.824	1540
158.832	1639
158.84	1776
158.848	1947
158.856	2142
158.864	2344
158.872	2539
158.88	2714
158.888	2856
158.896	2958.00000000027
158.904	3018
158.912	3036
158.92	3015.9999999999
158.928	2964
158.936	2887
158.944	2791.99999999964
158.952	2683
158.96	2568
158.968	2450
158.976	2335
158.984	2227
158.992	2128
159	2040
159.008	1964
159.016	1900
159.024	1850
159.032	1814
159.04	1788
159.048	1771
159.056	1762
159.064	1758
159.072	1758
159.08	1759
159.088	1759
159.096	1756
159.104	1748
159.112	1735
159.12	1718
159.128	1696.99999999992
159.136	1674
159.144	1648
159.152	1620.9999999999
159.16	1594
159.168	1567
159.176	1540.99999999991
159.184	1514
159.192	1485
159.2	1456.9999999999
159.208	1431
159.216	1407
159.224	1385
159.232	1364
159.24	1343
159.248	1323
159.256	1305
159.264	1291
159.272	1285
159.28	1292
159.288	1320
159.296	1379
159.304	1473
159.312	1600
159.32	1755
159.328	1931
159.336	2113
159.344	2287
159.352	2442
159.36	2568
159.368	2656
159.376	2705
159.384	2717
159.392	2692
159.4	2636
159.408	2556.99999999969
159.416	2461
159.424	2353
159.432	2239.9999999996
159.44	2127
159.448	2019
159.456	1918.99999999966
159.464	1829
159.472	1750
159.48	1682
159.488	1627
159.496	1587
159.504	1558
159.512	1538
159.52	1527
159.528	1524
159.536	1526
159.544	1531
159.552	1538
159.56	1543
159.568	1546
159.576	1547
159.584	1545
159.592	1537
159.6	1525
159.608	1509
159.616	1489
159.624	1468
159.632	1446
159.64	1422.9999999999
159.648	1387
159.656	1362
159.664	1337.99999999989
159.672	1296
159.68	1278
159.688	1260.99999999993
159.696	1237
159.704	1221
159.712	1205.99999999995
159.72	1194
159.728	1190
159.736	1198
159.744	1224
159.752	1275
159.76	1356
159.768	1467
159.776	1605
159.784	1762
159.792	1929
159.8	2094
159.808	2244
159.816	2370
159.824	2494
159.832	2536
159.84	2543
159.848	2468
159.856	2394
159.864	2304
159.872	2156
159.88	2054
159.888	1955
159.896	1860.99999999968
159.904	1775
159.912	1698
159.92	1631.99999999979
159.928	1579
159.936	1538
159.944	1506.99999999991
159.952	1486
159.96	1473
159.968	1469
159.976	1471
159.984	1477
159.992	1485
160	1494
160.008	1502
160.016	1508
160.024	1512
160.032	1512
160.04	1507
160.048	1499
160.056	1488
160.064	1473
160.072	1456
160.08	1437
160.088	1418
160.096	1397
160.104	1376
160.112	1354
160.12	1332
160.128	1312.99999999994
160.136	1296
160.144	1277
160.152	1257.99999999993
160.16	1238
160.168	1219
160.176	1204.99999999997
160.184	1199
160.192	1207
160.2	1237.00000000014
160.208	1296
160.216	1388
160.224	1512
160.232	1663
160.24	1833
160.248	2009
160.256	2180
160.264	2333
160.272	2460
160.28	2554
160.288	2593
160.296	2588
160.304	2564
160.312	2518
160.32	2451
160.328	2368
160.336	2272
160.344	2170
160.352	2067
160.36	1967
160.368	1872
160.376	1783
160.384	1703.99999999974
160.392	1636
160.4	1579
160.408	1532.99999999986
160.416	1499
160.424	1476
160.432	1461.99999999997
160.44	1457
160.448	1460
160.456	1466.00000000002
160.464	1473
160.472	1481
160.48	1488
160.488	1491
160.496	1491
160.504	1488
160.512	1482
160.52	1474
160.528	1463
160.536	1450
160.544	1433
160.552	1413
160.56	1390
160.568	1366
160.576	1343
160.584	1321
160.592	1301
160.6	1283
160.608	1265
160.616	1248
160.624	1232
160.632	1216
160.64	1200.99999999996
160.648	1191
160.656	1192
160.664	1211.00000000009
160.672	1256
160.68	1332
160.688	1441.00000000044
160.696	1583
160.704	1753
160.712	1938.00000000066
160.72	2125
160.728	2305
160.736	2465
160.744	2595
160.752	2690
160.76	2748
160.768	2770
160.776	2758
160.784	2718
160.792	2654
160.8	2571
160.808	2476
160.816	2372
160.824	2265
160.832	2161
160.84	2064
160.848	1974
160.856	1893
160.864	1823
160.872	1765
160.88	1720
160.888	1685
160.896	1660.99999999993
160.904	1646
160.912	1639
160.92	1640.00000000001
160.928	1644
160.936	1651
160.944	1660.00000000003
160.952	1667
160.96	1672
160.968	1672
160.976	1668
160.984	1660
160.992	1647
161	1631
161.008	1614
161.016	1596
161.024	1578
161.032	1559
161.04	1538
161.048	1515
161.056	1493
161.064	1471
161.072	1449
161.08	1428
161.088	1406
161.096	1384
161.104	1363
161.112	1344
161.12	1330
161.128	1328
161.136	1345
161.144	1390
161.152	1468.00000000033
161.16	1584
161.168	1737
161.176	1919.00000000067
161.184	2117
161.192	2316
161.2	2500.00000000061
161.208	2660
161.216	2788
161.224	2878
161.232	2929
161.24	2943
161.248	2922
161.256	2871
161.264	2798
161.272	2708
161.28	2608
161.288	2501
161.296	2392
161.304	2284
161.312	2182
161.32	2090
161.328	2008
161.336	1937
161.344	1879
161.352	1833
161.36	1798
161.368	1773
161.376	1759
161.384	1752.99999999999
161.392	1752
161.4	1753
161.408	1755
161.416	1755
161.424	1753
161.432	1748.99999999998
161.44	1742
161.448	1732
161.456	1719.99999999995
161.464	1705
161.472	1686
161.48	1662
161.488	1635
161.496	1606
161.504	1576
161.512	1546
161.52	1516
161.528	1486
161.536	1457
161.544	1430
161.552	1403
161.56	1378
161.568	1353
161.576	1329
161.584	1305
161.592	1283
161.6	1268
161.608	1267
161.616	1291
161.624	1346
161.632	1434
161.64	1558.00000000049
161.648	1714
161.656	1891
161.664	2078.00000000066
161.672	2261
161.68	2429
161.688	2568.00000000042
161.696	2670
161.704	2735
161.712	2763
161.72	2755
161.728	2717
161.736	2654
161.744	2571
161.752	2476
161.76	2371
161.768	2261
161.776	2151
161.784	2046
161.792	1947
161.8	1856
161.808	1774
161.816	1704
161.824	1647
161.832	1604
161.84	1571
161.848	1547
161.856	1531
161.864	1523
161.872	1521
161.88	1522
161.888	1524
161.896	1526
161.904	1526
161.912	1523
161.92	1516.99999999997
161.928	1507
161.936	1494
161.944	1478.99999999994
161.952	1463
161.96	1445
161.968	1425
161.976	1402
161.984	1377
161.992	1353
162	1328
162.008	1301
162.016	1274
162.024	1248
162.032	1225
162.04	1204
162.048	1183
162.056	1162
162.064	1140
162.072	1122
162.08	1111
162.088	1111
162.096	1129
162.104	1171
162.112	1241
162.12	1342
162.128	1472.0000000005
162.136	1625
162.144	1790
162.152	1956.00000000057
162.16	2113
162.168	2251
162.176	2362.00000000033
162.184	2440
162.192	2485
162.2	2497
162.208	2478
162.216	2433
162.224	2368
162.232	2287
162.24	2197
162.248	2103
162.256	2008
162.264	1914
162.272	1825
162.28	1743
162.288	1669
162.296	1606
162.304	1553
162.312	1510
162.32	1477
162.328	1455
162.336	1439
162.344	1429
162.352	1426
162.36	1428
162.368	1434
162.376	1441
162.384	1448.00000000002
162.392	1452
162.4	1454
162.408	1452.99999999999
162.416	1448
162.424	1438
162.432	1424.99999999995
162.44	1410
162.448	1392
162.456	1371.99999999993
162.464	1352
162.472	1333
162.48	1314
162.488	1293
162.496	1272
162.504	1250
162.512	1229
162.52	1211
162.528	1194
162.536	1176
162.544	1158
162.552	1142
162.56	1130
162.568	1128
162.576	1143
162.584	1183
162.592	1252
162.6	1351
162.608	1482
162.616	1636
162.624	1803
162.632	1972
162.64	2130.00000000053
162.648	2269
162.656	2383
162.664	2467.00000000023
162.672	2519
162.68	2540
162.688	2531.99999999995
162.696	2499
162.704	2444
162.712	2368.99999999972
162.72	2283
162.728	2191
162.736	2095
162.744	2000
162.752	1909
162.76	1825
162.768	1749
162.776	1682
162.784	1623
162.792	1574
162.8	1535
162.808	1506
162.816	1486
162.824	1475
162.832	1471
162.84	1471
162.848	1473
162.856	1476
162.864	1479
162.872	1482
162.88	1482
162.888	1479
162.896	1473.99999999998
162.904	1467
162.912	1458
162.92	1445.99999999995
162.928	1432
162.936	1416
162.944	1398.99999999994
162.952	1381
162.96	1362
162.968	1342
162.976	1321
162.984	1300
162.992	1279
163	1258
163.008	1237
163.016	1218
163.024	1199
163.032	1184
163.04	1175
163.048	1178
163.056	1200
163.064	1248
163.072	1325
163.08	1435
163.088	1576
163.096	1740
163.104	1917
163.112	2097
163.12	2267
163.128	2417.00000000048
163.136	2540
163.144	2630
163.152	2686.00000000011
163.16	2708
163.168	2699
163.176	2662.99999999984
163.184	2604
163.192	2529
163.2	2443.99999999969
163.208	2352
163.216	2258
163.224	2165
163.232	2075
163.24	1989
163.248	1911
163.256	1842
163.264	1782
163.272	1733
163.28	1696
163.288	1669
163.296	1651
163.304	1640
163.312	1635
163.32	1635
163.328	1636
163.336	1637
163.344	1639
163.352	1640
163.36	1639
163.368	1637
163.376	1633
163.384	1625.99999999997
163.392	1615
163.4	1602
163.408	1585.99999999994
163.416	1567
163.424	1546
163.432	1522.99999999992
163.44	1501
163.448	1480
163.456	1458.99999999993
163.464	1439
163.472	1419
163.48	1399
163.488	1379
163.496	1359
163.504	1340
163.512	1325
163.52	1320
163.528	1330
163.536	1364
163.544	1428
163.552	1527
163.56	1661
163.568	1823
163.576	2005
163.584	2192
163.592	2370
163.6	2531
163.608	2666
163.616	2769
163.624	2840
163.632	2876
163.64	2879
163.648	2854
163.656	2804
163.664	2733.99999999973
163.672	2649
163.68	2556
163.688	2458.99999999966
163.696	2362
163.704	2266
163.712	2174.99999999969
163.72	2091
163.728	2013
163.736	1943
163.744	1883
163.752	1833
163.76	1793
163.768	1762
163.776	1740
163.784	1728
163.792	1722
163.8	1719
163.808	1718
163.816	1717
163.824	1717
163.832	1716
163.84	1712
163.848	1705
163.856	1696
163.864	1685
163.872	1672
163.88	1655
163.888	1636
163.896	1613.99999999992
163.904	1590
163.912	1565
163.92	1538.9999999999
163.928	1511
163.936	1484
163.944	1457.99999999991
163.952	1433
163.96	1409
163.968	1384
163.976	1359
163.984	1336
163.992	1315
164	1302
164.008	1302
164.016	1324
164.024	1375
164.032	1461
164.04	1582
164.048	1732
164.056	1902
164.064	2081
164.072	2256
164.08	2416
164.088	2553
164.096	2660
164.104	2734
164.112	2775
164.12	2784
164.128	2762.9999999999
164.136	2717
164.144	2648
164.152	2562.99999999968
164.16	2470
164.168	2370
164.176	2267.99999999964
164.184	2169
164.192	2075
164.2	1986.9999999997
164.208	1907
164.216	1835
164.224	1772
164.232	1719
164.24	1676
164.248	1641
164.256	1616
164.264	1599
164.272	1589
164.28	1583
164.288	1580
164.296	1577
164.304	1574
164.312	1569
164.32	1562
164.328	1552
164.336	1540
164.344	1526
164.352	1510
164.36	1492
164.368	1472
164.376	1450
164.384	1412.99999999985
164.392	1367
164.4	1329
164.408	1295.99999999989
164.416	1265
164.424	1238
164.432	1212.99999999991
164.44	1189
164.448	1167
164.456	1146.99999999993
164.464	1127
164.472	1108
164.48	1092
164.488	1084
164.496	1091
164.504	1121
164.512	1180
164.52	1271
164.528	1396
164.536	1551
164.544	1729
164.552	1917
164.56	2102
164.568	2273
164.576	2421
164.584	2539
164.592	2622
164.6	2668
164.608	2681
164.616	2664
164.624	2621
164.632	2557
164.64	2474.99999999969
164.648	2382
164.656	2283
164.664	2180.99999999964
164.672	2078
164.68	1978
164.688	1883.99999999968
164.696	1798
164.704	1721
164.712	1653.99999999978
164.72	1598
164.728	1553
164.736	1517
164.744	1490
164.752	1472
164.76	1461
164.768	1455
164.776	1452
164.784	1451
164.792	1452
164.8	1451
164.808	1449
164.816	1445
164.824	1438
164.832	1429
164.84	1420
164.848	1409
164.856	1396
164.864	1379
164.872	1360
164.88	1337
164.888	1313
164.896	1289.99999999992
164.904	1268
164.912	1246
164.92	1222.99999999992
164.928	1201
164.936	1180
164.944	1157.99999999992
164.952	1137
164.96	1118
164.968	1102
164.976	1095
164.984	1102
164.992	1131
165	1189
165.008	1276
165.016	1393
165.024	1539
165.032	1706
165.04	1882
165.048	2055
165.056	2216
165.064	2356
165.072	2469
165.08	2551
165.088	2600
165.096	2616
165.104	2602
165.112	2563
165.12	2504
165.128	2428.99999999972
165.136	2345
165.144	2255
165.152	2161.99999999967
165.16	2068
165.168	1977
165.176	1891.99999999971
165.184	1813
165.192	1741
165.2	1674.99999999978
165.208	1619
165.216	1574
165.224	1538
165.232	1512
165.24	1493
165.248	1480
165.256	1472
165.264	1468
165.272	1465
165.28	1463
165.288	1462
165.296	1460
165.304	1456
165.312	1449
165.32	1440
165.328	1430
165.336	1419
165.344	1407
165.352	1393
165.36	1377
165.368	1359
165.376	1338
165.384	1314.99999999992
165.392	1293
165.4	1271
165.408	1248.99999999992
165.416	1228
165.424	1205
165.432	1180.99999999992
165.44	1158
165.448	1139
165.456	1129
165.464	1132
165.472	1155
165.48	1205
165.488	1286
165.496	1399
165.504	1544
165.512	1714
165.52	1898
165.528	2084
165.536	2262
165.544	2422
165.552	2556
165.56	2660
165.568	2732
165.576	2770
165.584	2775
165.592	2752
165.6	2702
165.608	2631
165.616	2547
165.624	2452
165.632	2351
165.64	2251.99999999965
165.648	2154
165.656	2060
165.664	1971.9999999997
165.672	1892
165.68	1821
165.688	1759.9999999998
165.696	1710
165.704	1671
165.712	1642.99999999992
165.72	1624
165.728	1612
165.736	1607
165.744	1607
165.752	1609
165.76	1611
165.768	1612
165.776	1612
165.784	1611
165.792	1608
165.8	1600
165.808	1589
165.816	1578
165.824	1565
165.832	1550
165.84	1533
165.848	1516
165.856	1496
165.864	1475
165.872	1454
165.88	1432
165.888	1412
165.896	1392.99999999993
165.904	1373
165.912	1350
165.92	1325.99999999992
165.928	1304
165.936	1288
165.944	1286
165.952	1306
165.96	1355
165.968	1439
165.976	1561
165.984	1719
165.992	1904
166	2104
166.008	2308
166.016	2503
166.024	2678
166.032	2823
166.04	2935
166.048	3012
166.056	3052
166.064	3058
166.072	3034
166.08	2983
166.088	2912
166.096	2825
166.104	2728
166.112	2625
166.12	2521
166.128	2419.99999999965
166.136	2323
166.144	2231
166.152	2144.99999999971
166.16	2067
166.168	1998
166.176	1937.99999999981
166.184	1889
166.192	1851
166.2	1821.99999999991
166.208	1800
166.216	1785
166.224	1776
166.232	1769
166.24	1763
166.248	1756
166.256	1748
166.264	1738
166.272	1725
166.28	1712
166.288	1697
166.296	1680
166.304	1661
166.312	1641
166.32	1618
166.328	1593
166.336	1568
166.344	1541
166.352	1515
166.36	1490
166.368	1464
166.376	1439
166.384	1416.99999999992
166.392	1395
166.4	1372
166.408	1347.99999999992
166.416	1328
166.424	1318
166.432	1314
166.44	1331
166.448	1391
166.456	1491.00000000041
166.464	1627
166.472	1795
166.48	1985
166.488	2183
166.496	2377
166.504	2557
166.512	2713
166.52	2839
166.528	2931
166.536	2987
166.544	3009
166.552	2999
166.56	2960
166.568	2896
166.576	2812
166.584	2713
166.592	2605
166.6	2492
166.608	2378
166.616	2267
166.624	2163
166.632	2067
166.64	1978.99999999971
166.648	1901
166.656	1834
166.664	1776.99999999982
166.672	1730
166.68	1692
166.688	1663.99999999991
166.696	1643
166.704	1629
166.712	1619.99999999997
166.72	1613
166.728	1607
166.736	1599
166.744	1589
166.752	1575
166.76	1557
166.768	1538
166.776	1518
166.784	1497
166.792	1475
166.8	1453
166.808	1430
166.816	1404
166.824	1378
166.832	1352
166.84	1325
166.848	1297
166.856	1269
166.864	1244
166.872	1221
166.88	1198
166.888	1173
166.896	1148.99999999992
166.904	1128
166.912	1113
166.92	1111
166.928	1132
166.936	1182
166.944	1264.00000000034
166.952	1380
166.96	1527
166.968	1698
166.976	1882
166.984	2069
166.992	2249
167	2411
167.008	2547
167.016	2653
167.024	2727
167.032	2769
167.04	2780
167.048	2759
167.056	2713
167.064	2646
167.072	2562
167.08	2469
167.088	2372
167.096	2272
167.104	2172
167.112	2076
167.12	1985
167.128	1901.99999999972
167.136	1827
167.144	1760
167.152	1701.99999999981
167.16	1653
167.168	1614
167.176	1582.9999999999
167.184	1558
167.192	1540
167.2	1528.99999999997
167.208	1522
167.216	1517
167.224	1514
167.232	1508
167.24	1501
167.248	1495
167.256	1486
167.264	1474
167.272	1460
167.28	1444
167.288	1426
167.296	1406
167.304	1387
167.312	1368
167.32	1347
167.328	1327
167.336	1307
167.344	1287
167.352	1266
167.36	1245
167.368	1225
167.376	1204
167.384	1183.99999999993
167.392	1166
167.4	1153
167.408	1153
167.416	1170
167.424	1209
167.432	1276.00000000028
167.44	1372
167.448	1496
167.456	1643.00000000055
167.464	1807
167.472	1978
167.48	2146
167.488	2301
167.496	2435
167.504	2541
167.512	2618
167.52	2665
167.528	2680
167.536	2667
167.544	2632
167.552	2577
167.56	2508
167.568	2426
167.576	2337
167.584	2244
167.592	2148
167.6	2054
167.608	1965
167.616	1882
167.624	1805
167.632	1738
167.64	1680.99999999982
167.648	1635
167.656	1597
167.664	1565.99999999991
167.672	1543
167.68	1529
167.688	1519.99999999997
167.696	1514
167.704	1511
167.712	1509.99999999999
167.72	1507
167.728	1503
167.736	1499
167.744	1494
167.752	1485
167.76	1474
167.768	1461
167.776	1447
167.784	1431
167.792	1414
167.8	1395
167.808	1375
167.816	1354
167.824	1333
167.832	1313
167.84	1291
167.848	1269
167.856	1249
167.864	1230
167.872	1211
167.88	1196
167.888	1188
167.896	1194.00000000003
167.904	1219
167.912	1270
167.92	1351.00000000034
167.928	1465
167.936	1609
167.944	1776.00000000062
167.952	1956
167.96	2138
167.968	2313
167.976	2472
167.984	2605
167.992	2710
168	2783
168.008	2825
168.016	2837
168.024	2821
168.032	2779
168.04	2716
168.048	2638
168.056	2548
168.064	2451
168.072	2352
168.08	2252
168.088	2155
168.096	2064
168.104	1981
168.112	1907
168.12	1842
168.128	1785.99999999982
168.136	1740
168.144	1705
168.152	1680.99999999993
168.16	1664
168.168	1652
168.176	1644.99999999998
168.184	1641
168.192	1640
168.2	1639
168.208	1638
168.216	1636
168.224	1633
168.232	1628
168.24	1619
168.248	1608
168.256	1594
168.264	1578
168.272	1561
168.28	1544
168.288	1525
168.296	1507
168.304	1489
168.312	1470
168.32	1450
168.328	1430
168.336	1409
168.344	1389
168.352	1370
168.36	1353
168.368	1344
168.376	1348
168.384	1373.00000000012
168.392	1426
168.4	1511
168.408	1632.00000000048
168.416	1784
168.424	1959
168.432	2151.00000000069
168.44	2348
168.448	2537
168.456	2711.00000000057
168.464	2861
168.472	2980
168.48	3032
168.488	3036
168.496	3032
168.504	3009
168.512	2966
168.52	2905
168.528	2831
168.536	2744
168.544	2649
168.552	2553
168.56	2457
168.568	2362
168.576	2272
168.584	2188
168.592	2110
168.6	2041
168.608	1981
168.616	1930
168.624	1888
168.632	1855
168.64	1829.99999999992
168.648	1809
168.656	1793
168.664	1779.99999999996
168.672	1769
168.68	1761
168.688	1752.99999999997
168.696	1745
168.704	1736
168.712	1724.99999999996
168.72	1713
168.728	1699
168.736	1683
168.744	1664
168.752	1643
168.76	1623
168.768	1601
168.776	1576
168.784	1551
168.792	1527
168.8	1503
168.808	1481
168.816	1458
168.824	1434
168.832	1410
168.84	1387
168.848	1372
168.856	1367
168.864	1380
168.872	1418
168.88	1487
168.888	1589
168.896	1722.00000000052
168.904	1882
168.912	2060
168.92	2245.00000000065
168.928	2427
168.936	2596
168.944	2744.00000000047
168.952	2864
168.96	2952
168.968	3008
168.976	3033
168.984	3026
168.992	2989
169	2931
169.008	2853
169.016	2760
169.024	2658
169.032	2552
169.04	2446
169.048	2342
169.056	2242
169.064	2149
169.072	2065
169.08	1989
169.088	1922
169.096	1864
169.104	1816
169.112	1777
169.12	1746
169.128	1719.99999999992
169.136	1699
169.144	1683
169.152	1669.99999999996
169.16	1658
169.168	1646
169.176	1634.99999999996
169.184	1625
169.192	1614
169.2	1598.99999999994
169.208	1581
169.216	1561
169.224	1539
169.232	1515
169.24	1491
169.248	1467
169.256	1441
169.264	1414
169.272	1388
169.28	1364
169.288	1341
169.296	1320
169.304	1299
169.312	1278
169.32	1256
169.328	1238
169.336	1226
169.344	1222
169.352	1232
169.36	1262
169.368	1318
169.376	1404
169.384	1519.00000000045
169.392	1659
169.4	1817
169.408	1985.0000000006
169.416	2154
169.424	2314
169.432	2458.00000000046
169.44	2577
169.448	2667
169.456	2727.00000000014
169.464	2756
169.472	2754
169.48	2725
169.488	2674
169.496	2604
169.504	2522
169.512	2433
169.52	2341
169.528	2248
169.536	2156
169.544	2068
169.552	1986
169.56	1911
169.568	1844
169.576	1784
169.584	1732
169.592	1688
169.6	1653
169.608	1627
169.616	1607
169.624	1592
169.632	1581
169.64	1573.99999999998
169.648	1567
169.656	1560
169.664	1550.99999999997
169.672	1541
169.68	1530
169.688	1516.99999999995
169.696	1503
169.704	1488
169.712	1471.99999999994
169.72	1455
169.728	1437
169.736	1417
169.744	1396
169.752	1375
169.76	1356
169.768	1338
169.776	1319
169.784	1300
169.792	1282
169.8	1263
169.808	1245
169.816	1230
169.824	1219
169.832	1217
169.84	1226
169.848	1253
169.856	1303
169.864	1377
169.872	1476
169.88	1597
169.888	1736
169.896	1883.00000000053
169.904	2032
169.912	2174
169.92	2302.00000000041
169.928	2408
169.936	2488
169.944	2540.00000000012
169.952	2564
169.96	2561
169.968	2534.99999999988
169.976	2489
169.984	2425
169.992	2350
170	2269
170.008	2184
170.016	2055
170.024	1974
170.032	1896
170.04	1790
170.048	1726
170.056	1671
170.064	1626
170.072	1573
170.08	1547
170.088	1531
170.096	1519
170.104	1516
170.112	1514
170.12	1512
170.128	1508.99999999999
170.136	1505
170.144	1499
170.152	1491.99999999997
170.16	1480
170.168	1471
170.176	1460.99999999995
170.184	1434
170.192	1419
170.2	1400.99999999992
170.208	1371
170.216	1351
170.224	1332
170.232	1312
170.24	1292
170.248	1274
170.256	1257
170.264	1243
170.272	1233
170.28	1230
170.288	1239
170.296	1266
170.304	1315
170.312	1390
170.32	1489
170.328	1611
170.336	1751
170.344	1904
170.352	2061
170.36	2213
170.368	2352
170.376	2471
170.384	2566.00000000028
170.392	2633
170.4	2672
170.408	2682
170.416	2665
170.424	2624
170.432	2561.99999999976
170.44	2486
170.448	2401
170.456	2310.99999999968
170.464	2220
170.472	2129
170.48	2040
170.488	1955
170.496	1852
170.504	1744
170.512	1665
170.52	1606
170.528	1562
170.536	1531
170.544	1510
170.552	1497
170.56	1492
170.568	1491
170.576	1492
170.584	1493
170.592	1495
170.6	1495
170.608	1493
170.616	1489
170.624	1483
170.632	1474
170.64	1461.99999999996
170.648	1450
170.656	1436
170.664	1419.99999999994
170.672	1404
170.68	1388
170.688	1371.99999999994
170.696	1356
170.704	1340
170.712	1324.99999999995
170.72	1312
170.728	1298
170.736	1284
170.744	1272
170.752	1264
170.76	1265
170.768	1284
170.776	1325
170.784	1394
170.792	1492
170.8	1617
170.808	1767
170.816	1935
170.824	2110
170.832	2281
170.84	2442
170.848	2583
170.856	2701
170.864	2793
170.872	2854
170.88	2884
170.888	2885
170.896	2858.99999999988
170.904	2809
170.912	2740
170.92	2655.99999999969
170.928	2563
170.936	2467
170.944	2367.99999999965
170.952	2268
170.96	2173
170.968	2085.9999999997
170.976	2006
170.984	1936
170.992	1877
171	1831
171.008	1796
171.016	1769
171.024	1750
171.032	1736
171.04	1727
171.048	1721
171.056	1717
171.064	1713
171.072	1708
171.08	1700
171.088	1689
171.096	1678
171.104	1665
171.112	1651
171.12	1634
171.128	1612.99999999992
171.136	1591
171.144	1567
171.152	1542.99999999991
171.16	1519
171.168	1494
171.176	1468.99999999991
171.184	1445
171.192	1421
171.2	1397.99999999992
171.208	1376
171.216	1357
171.224	1343
171.232	1336
171.24	1343
171.248	1370
171.256	1421
171.264	1502
171.272	1611
171.28	1748
171.288	1906
171.296	2079
171.304	2257
171.312	2429
171.32	2587
171.328	2724
171.336	2835
171.344	2916
171.352	2964
171.36	2980
171.368	2964
171.376	2920
171.384	2855.99999999975
171.392	2775
171.4	2681
171.408	2579.99999999963
171.416	2475
171.424	2370
171.432	2264.99999999964
171.44	2165
171.448	2072
171.456	1985.99999999972
171.464	1911
171.472	1848
171.48	1795
171.488	1754
171.496	1721
171.504	1696
171.512	1677
171.52	1663
171.528	1653
171.536	1645
171.544	1637
171.552	1628
171.56	1616
171.568	1601
171.576	1584
171.584	1563
171.592	1540
171.6	1515
171.608	1489
171.616	1461
171.624	1432
171.632	1404
171.64	1377.99999999991
171.648	1353
171.656	1330
171.664	1307.99999999992
171.672	1287
171.68	1268
171.688	1249.99999999994
171.696	1233
171.704	1219
171.712	1210
171.72	1211
171.728	1228
171.736	1265
171.744	1329
171.752	1420
171.76	1538
171.768	1681
171.776	1839
